Review,FACILITIES#CLEANLINESS,FACILITIES#COMFORT,FACILITIES#DESIGN&FEATURES,FACILITIES#GENERAL,FACILITIES#MISCELLANEOUS,FACILITIES#PRICES,FACILITIES#QUALITY,FOOD&DRINKS#MISCELLANEOUS,FOOD&DRINKS#PRICES,FOOD&DRINKS#QUALITY,FOOD&DRINKS#STYLE&OPTIONS,HOTEL#CLEANLINESS,HOTEL#COMFORT,HOTEL#DESIGN&FEATURES,HOTEL#GENERAL,HOTEL#MISCELLANEOUS,HOTEL#PRICES,HOTEL#QUALITY,LOCATION#GENERAL,ROOMS#CLEANLINESS,ROOMS#COMFORT,ROOMS#DESIGN&FEATURES,ROOMS#GENERAL,ROOMS#MISCELLANEOUS,ROOMS#PRICES,ROOMS#QUALITY,ROOM_AMENITIES#CLEANLINESS,ROOM_AMENITIES#COMFORT,ROOM_AMENITIES#DESIGN&FEATURES,ROOM_AMENITIES#GENERAL,ROOM_AMENITIES#MISCELLANEOUS,ROOM_AMENITIES#PRICES,ROOM_AMENITIES#QUALITY,SERVICE#GENERAL,processed_review
"Khách sạn mới đưa vào sử dụng đầu năm 2013 nên phòng còn rất mới, phòng bungalow rất rộng rãi, có ban công sea view. Kiến trúc lạ mắt, khuôn viên trồng nhiều bông giấy rất đẹp. Phòng ngủ và phòng tắm rất rộng, tiện nghi. Hồ bơi sạch sẽ. Giá phòng hợp lý. Đầu bếp nấu các món trong set menu rất ngon. Resort là 1 lựa chọn lý tưởng để nghỉ dưỡng cho gia đình hoặc đi cùng bạn bè",1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,"Khách_sạn_mới_đưa_vào_sử_dụng_đầu_năm_2013_nên_phòng_còn_rất_mới_,_phòng_bungalow_rất_rộng_rãi_,_có_ban_công_sea_view_._Kiến_trúc_lạ_mắt_,_khuôn_viên_trồng_nhiều_bông_giấy_rất_đẹp_._Phòng_ngủ_và_phòng_tắm_rất_rộng_,_tiện_nghi_._Hồ_bơi_sạch_sẽ_._Giá_phòng_hợp_lý_._Đầu_bếp_nấu_các_món_trong_set_menu_rất_ngon_._Resort_là_1_lựa_chọn_lý_tưởng_để_nghỉ_dưỡng_cho_gia_đình_hoặc_đi_cùng_bạn_bè"
"Vị trí Poshanu Resort đồi dốc xuống biển, nên nhiều bậc thang, từ phòng ra biển hơi xa, không phù hợp cho người lớn tuổi. Bãi biển có nhiều đá nhỏ & thỉnh thoảng có rác, nhưng vẫn tắm được. Bù lại , thức ăn ok, buffet sáng chất lượng , phòng không gian mở thoáng đãng, rộng và sạch sẽ. Nhân viên khá ân cần. Gần các nhà hàng Cây Bàng, Hoa Viên....",2,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"Vị_trí_Poshanu_Resort_đồi_dốc_xuống_biển_,_nên_nhiều_bậc_thang_,_từ_phòng_ra_biển_hơi_xa_,_không_phù_hợp_cho_người_lớn_tuổi_._Bãi_biển_có_nhiều_đá_nhỏ_thỉnh_thoảng_có_rác_,_nhưng_vẫn_tắm_được_._Bù_lại_,_thức_ăn_tốt_,_buffet_sáng_chất_lượng_,_phòng_không_gian_mở_thoáng_đãng_,_rộng_và_sạch_sẽ_._Nhân_viên_khá_ân_cần_._Gần_các_nhà_hàng_Cây_Bàng_,_Hoa_Viên_...."
"Toi o khach san 8 ngay, voi bua an sang nhan vien nhieu nhung khong de y su sap dat do dung tren ban luon bi thieu!! Be boi va do an",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Toi_o_khach_san_8_ngay_,_voi_bua_an_sang_nhan_vien_nhieu_nhung_khong_de_y_su_sap_dat_do_dung_tren_ban_luon_bi_thieu_!_!_Be_boi_va_do_an"
"Ban đầu tôi chọn A la carte cho chuyến đi của tôi, nhưng sau đó do A la carte hết phòng nên tôi chuyến sang Khách sạn Novotel Danang Premier Han River. - Vị trí: rất trung tâm, nằm ngay trên đường Bạch đằng, tối qua bên kia đường là chạm tay vào sông Hàn. Tối thứ 7 hoặc CN có thể đi bộ ra cầu Rồng để xem rồng phun nước- Dịch vụ phòng: phòng ốc rất sạch sẽ, đầy đủ mọi thứ, hàng ngày đều có nhân viên dọn phòng và bổ sung các đồ dùng cho khách, thiết kế phòng đẹp, giường ngủ rất êm ái và thoải mái; thích nhất là có ban công view ra sông Hàn, buổi tối nhìn xuống thấy cả 1 ĐN lung linh trong ánh đèn, đẹp khó tả lắm :D- Nhân viên: lịch sự, nhã nhặn.- Dịch vụ ngoài: ăn sáng khá đa dạng, ngon. Hồ bơi tuyệt đẹp, sạch sẽ, rất vắng, dịch vụ hồ bơi tốt. Ngoài ra, buổi tối còn có bar trên tầng 34.Nói chung, Novotel là 1 khách sạn mới, đẹp, dịch vụ tốt. Nếu có dịp, tôi sẽ quay lại ở đây :D",1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,"Ban_đầu_tôi_chọn_A_la_carte_cho_chuyến_đi_của_tôi_,_nhưng_sau_đó_do_A_la_carte_hết_phòng_nên_tôi_chuyến_sang_Khách_sạn_Novotel_Danang_Premier_Han_River_._-_Vị_trí_:_rất_trung_tâm_,_nằm_ngay_trên_đường_Bạch_đằng_,_tối_qua_bên_kia_đường_là_chạm_tay_vào_sông_Hàn_._Tối_thứ_7_hoặc_CN_có_thể_đi_bộ_ra_cầu_Rồng_để_xem_rồng_phun_nước_-_Dịch_vụ_phòng_:_phòng_ốc_rất_sạch_sẽ_,_đầy_đủ_mọi_thứ_,_hàng_ngày_đều_có_nhân_viên_dọn_phòng_và_bổ_sung_các_đồ_dùng_cho_khách_,_thiết_kế_phòng_đẹp_,_giường_ngủ_rất_êm_ái_và_thoải_mái_;_thích_nhất_là_có_ban_công_view_ra_sông_Hàn_,_buổi_tối_nhìn_xuống_thấy_cả_1_ĐN_lung_linh_trong_ánh_đèn_,_đẹp_khó_tả_lắm_:_D_-_Nhân_viên_:_lịch_sự_,_nhã_nhặn_._-_Dịch_vụ_ngoài_:_ăn_sáng_khá_đa_dạng_,_ngon_._Hồ_bơi_tuyệt_vời_đẹp_,_sạch_sẽ_,_rất_vắng_,_dịch_vụ_hồ_bơi_tốt_._Ngoài_ra_,_buổi_tối_còn_có_bar_trên_tầng_34_._Nói_chung_,_Novotel_là_1_khách_sạn_mới_,_đẹp_,_dịch_vụ_tốt_._Nếu_có_dịp_,_tôi_sẽ_quay_lại_ở_đây_:D"
"Gia đình mình rất hài lòng Khách sạn Novotel Danang Premier Han River về mọi thứ, nhất là vị trí của Khách sạn Novotel Danang Premier Han River đẹp, dễ ngắm Đà Nẵng về đêm, thuận tiện đi lại giữa các địa điểm du lịch.Tuy nhiên, mình chỉ có 1 điều góp ý, thực đơn buffet nên thay đổi hàng ngày.Cảm ơn, mong nhiều người sẽ lựa chọn Khách sạn Novotel Danang Premier Han River là nơi nghỉ chân của gia đình.P/S: khu village thuộc accord quản lý mà mình được tham quan thật tuyệt vời và qua đẹp.",0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gia_đình_mình_rất_hài_lòng_Khách_sạn_Novotel_Danang_Premier_Han_River_về_mọi_thứ_,_nhất_là_vị_trí_của_Khách_sạn_Novotel_Danang_Premier_Han_River_đẹp_,_dễ_ngắm_Đà_Nẵng_về_đêm_,_thuận_tiện_đi_lại_giữa_các_địa_điểm_du_lịch_._Tuy_nhiên_,_mình_chỉ_có_1_điều_góp_ý_,_thực_đơn_buffet_nên_thay_đổi_hàng_ngày_._Cảm_ơn_,_mong_nhiều_người_sẽ_lựa_chọn_Khách_sạn_Novotel_Danang_Premier_Han_River_là_nơi_nghỉ_chân_của_gia_đình_._P_/_S_:_khu_village_thuộc_accord_quản_lý_mà_mình_được_tham_quan_thật_tuyệt_vời_vời_và_qua_đẹp_."
"Khách sạn Novotel Danang Premier Han River, Đà Nẵng rất đẹp, phòng trang trí ok, thoải mái tiện nghi. Chỉ có điều là buffet bữa sáng chưa thật sự phong phú. Còn đâu là tuyệt.",0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Khách_sạn_Novotel_Danang_Premier_Han_River_,_Đà_Nẵng_rất_đẹp_,_phòng_trang_trí_tốt_,_thoải_mái_tiện_nghi_._Chỉ_có_điều_là_buffet_bữa_sáng_chưa_thật_sự_phong_phú_._Còn_đâu_là_tuyệt_vời_."
"Nhân viên tại khách sạn Novotel Danang Premier Han River, Đà Nẵng thân thiện đón ngay tại sân bay, khi đến khách sạn, gia đình tôi rất hài lòng với khung cảnh đẹp, nhân viên phục vụ chu đáo và rất vui vẻ. Tuy nhiên phòng tắm hơi chật. Gia đình tôi sẽ còn quay lại. Cảm ơn Chudu24 và cảm ơn khách sạn Novotel Danang Premier Han River.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,"Nhân_viên_tại_khách_sạn_Novotel_Danang_Premier_Han_River_,_Đà_Nẵng_thân_thiện_đón_ngay_tại_sân_bay_,_khi_đến_khách_sạn_,_gia_đình_tôi_rất_hài_lòng_với_khung_cảnh_đẹp_,_nhân_viên_phục_vụ_chu_đáo_và_rất_vui_vẻ_._Tuy_nhiên_phòng_tắm_hơi_chật_._Gia_đình_tôi_sẽ_còn_quay_lại_._Cảm_ơn_Chudu24_và_cảm_ơn_khách_sạn_Novotel_Danang_Premier_Han_River_."
"Khách sạn Novotel Danang Premier Han River, Đà Nẵng đạt chuẩn 4* nằm ở vị trí rất thuận tiện,Nhân viên thân thiện chu đáo và nhiệt tình. Phòng ốc sạch sẽ. Nói chung là tuyệt vời.Góp ý: bể bơi đóng cửa quá sớm!",0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Khách_sạn_Novotel_Danang_Premier_Han_River_,_Đà_Nẵng_đạt_chuẩn_4_nằm_ở_vị_trí_rất_thuận_tiện_,_Nhân_viên_thân_thiện_chu_đáo_và_nhiệt_tình_._Phòng_ốc_sạch_sẽ_._Nói_chung_là_tuyệt_vời_vời_._Góp_ý_:_bể_bơi_đóng_cửa_quá_sớm_!"
"Chúng tôi đã có một kỳ nghỉ tuyệt vời ở nơi này, kiến trúc khách sạn đẹp, sang trọng. Phòng nghỉ rộng rãi, đầy đủ tiện nghi và đặc biệt là nhân viên rất gần gũi và nhiệt tình, lần sau chúng tôi sẽ quay trở lại để tận hưởng những giờ phút nghỉ ngơi thật vui vẻ.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,"Chúng_tôi_đã_có_một_kỳ_nghỉ_tuyệt_vời_vời_ở_nơi_này_,_kiến_trúc_khách_sạn_đẹp_,_sang_trọng_._Phòng_nghỉ_rộng_rãi_,_đầy_đủ_tiện_nghi_và_đặc_biệt_là_nhân_viên_rất_gần_gũi_và_nhiệt_tình_,_lần_sau_chúng_tôi_sẽ_quay_trở_lại_để_tận_hưởng_những_giờ_phút_nghỉ_ngơi_thật_vui_vẻ_."
"Gia đình tôi rất hài lòng khi ở tại khách sạn. Giá cả phải chăng. Chất lượng phục vụ đến nội thất trang thiết bị trong phòng đều mới và tiện nghi. Nếu có dịp, gia đình tôi vẫn tiếp tục lựa chọn khách sạn này.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,"Gia_đình_tôi_rất_hài_lòng_khi_ở_tại_khách_sạn_._Giá_cả_phải_chăng_._Chất_lượng_phục_vụ_đến_nội_thất_trang_thiết_bị_trong_phòng_đều_mới_và_tiện_nghi_._Nếu_có_dịp_,_gia_đình_tôi_vẫn_tiếp_tục_lựa_chọn_khách_sạn_này_."
"Tôi rất hài lòng về khách sạn này về cách phục vụ, giá cả cũng như quan cảnh xung quanh. Nơi đây thoáng mát, không khí trong lành dễ chịu. Cách phục vụ của nhân viên vô cùng niềm nở tận tình. Giá cả cũng rất hợp lý, phù hợp với nhiều đối tượng.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Tôi_rất_hài_lòng_về_khách_sạn_này_về_cách_phục_vụ_,_giá_cả_cũng_như_quan_cảnh_xung_quanh_._Nơi_đây_thoáng_mát_,_không_khí_trong_lành_dễ_chịu_._Cách_phục_vụ_của_nhân_viên_vô_cùng_niềm_nở_tận_tình_._Giá_cả_cũng_rất_hợp_lý_,_phù_hợp_với_nhiều_đối_tượng_."
"Phòng rộng và sạch, view đẹp, vị trí thuận lợi gần trung tâm và dịch vụ rất tốt. Tôi rất hài lòng",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Phòng_rộng_và_sạch_,_view_đẹp_,_vị_trí_thuận_lợi_gần_trung_tâm_và_dịch_vụ_rất_tốt_._Tôi_rất_hài_lòng"
"Vị trí, cơ sở mới, Phòng có tầm nhìn đẹp của thành phố. Chắc chắn khách sạn để ở lại nếu bạn ở trong thành phố!",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Vị_trí_,_cơ_sở_mới_,_Phòng_có_tầm_nhìn_đẹp_của_thành_phố_._Chắc_chắn_khách_sạn_để_ở_lại_nếu_bạn_ở_trong_thành_phố_!"
"Gần các nhà hàng tốt, khách sạn mới được xây dựng hiện đại, tốt, nhân viên cố gắng hết sức mình để làm hài lòng khách hàng, tầm nhìn tốt trên sông Hàn.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Gần_các_nhà_hàng_tốt_,_khách_sạn_mới_được_xây_dựng_hiện_đại_,_tốt_,_nhân_viên_cố_gắng_hết_sức_mình_để_làm_hài_lòng_khách_hàng_,_tầm_nhìn_tốt_trên_sông_Hàn_."
"Tất cả mọi thứ đã đạt yêu cầu, chúng tôi đã có một thời gian tuyệt vời đó. Khách sạn có một cái nhìn đẹp của dòng sông và các nhân viên thân thiện và hữu ích.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Tất_cả_mọi_thứ_đã_đạt_yêu_cầu_,_chúng_tôi_đã_có_một_thời_gian_tuyệt_vời_vời_đó_._Khách_sạn_có_một_cái_nhìn_đẹp_của_dòng_sông_và_các_nhân_viên_thân_thiện_và_hữu_ích_."
"Khách sạn mới, dịch vụ đầy đủ, phòng rộng và sạch, nhân viên rất thân thiện và hay giúp đỡ, hồ bơi rất đẹp, tôi hài lòng",0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Khách_sạn_mới_,_dịch_vụ_đầy_đủ_,_phòng_rộng_và_sạch_,_nhân_viên_rất_thân_thiện_và_hay_giúp_đỡ_,_hồ_bơi_rất_đẹp_,_tôi_hài_lòng"
"Thức ăn phong phú, phòng ấm cúng, thích nhất là chiếc giường ngủ thật thoải mái.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Thức_ăn_phong_phú_,_phòng_ấm_cúng_,_thích_nhất_là_chiếc_giường_ngủ_thật_thoải_mái_."
"Cảnh quan đẹp nên tạo cảm giác ấn tượng, nói chung là cũng tạm được.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cảnh_quan_đẹp_nên_tạo_cảm_giác_ấn_tượng_,_nói_chung_là_cũng_tạm_được_."
"View đẹp, phòng ốc tiện nghi. Thiết kế sang trọng. Lúc check in nhân viên nói chưa có phòng mặc dù lúc đó 3h mà mình đã qua gửi hành lý từ 8h sáng",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,"View_đẹp_,_phòng_ốc_tiện_nghi_._Thiết_kế_sang_trọng_._Lúc_check_in_nhân_viên_nói_chưa_có_phòng_mặc_dù_lúc_đó_3_h_mà_mình_đã_qua_gửi_hành_lý_từ_8_h_sáng"
"Khách sạn tốt. thức ăn ngon. Các nhân viên tuyệt vời, tôi sẽ ở lại đây một lần nữa. Bữa ăn sáng là rất tuyệt",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Khách_sạn_tốt_._thức_ăn_ngon_._Các_nhân_viên_tuyệt_vời_vời_,_tôi_sẽ_ở_lại_đây_một_lần_nữa_._Bữa_ăn_sáng_là_rất_tuyệt_vời"
"Chất lượng phục vụ, chất lượng phòng và vị trí Tôi cảm thấy hài lòng với Novotel. Tuy nhiên, cũng xin được đưa ra mấy đong góp ý, để khách dạn ngày càng hoàn thiện hơn. Thứ nhất: Hệ thống công tắc đèn trong phòng hơi phức tạp, khó hiểu. Thứ hai: Khăn tắm vẫn có 1 số cái bị rách ở viền. Thứ ba: tại khu massage, nhiệt độ ở cả 2 phòng xông hơi là chưa đủ độ cao cần thiết. Thứ tư: Là một khách sạn 5*, Novotel có nên nghĩ đến việc xây dựng thêm 1 bể bơi nước nóng trong nhà?Đó là 1 số nhận xét của tôi sau 3 ngày nghỉ tại Novotel. Chúc các bạn ngày 1 thành công hơn",0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,2,1,"Chất_lượng_phục_vụ_,_chất_lượng_phòng_và_vị_trí_Tôi_cảm_thấy_hài_lòng_với_Novotel_._Tuy_nhiên_,_cũng_xin_được_đưa_ra_mấy_đong_góp_ý_,_để_khách_dạn_ngày_càng_hoàn_thiện_hơn_._Thứ_nhất_:_Hệ_thống_công_tắc_đèn_trong_phòng_hơi_phức_tạp_,_khó_hiểu_._Thứ_hai_:_Khăn_tắm_vẫn_có_1_số_cái_bị_rách_ở_viền_._Thứ_ba_:_tại_khu_massage_,_nhiệt_độ_ở_cả_2_phòng_xông_hơi_là_chưa_đủ_độ_cao_cần_thiết_._Thứ_tư_:_Là_một_khách_sạn_5_,_Novotel_có_nên_nghĩ_đến_việc_xây_dựng_thêm_1_bể_bơi_nước_nóng_trong_nhà_?_Đó_là_1_số_nhận_xét_của_tôi_sau_3_ngày_nghỉ_tại_Novotel_._Chúc_các_bạn_ngày_1_thành_công_hơn"
"Vị trí, mức độ vệ sinh khách sạn và tiện nghi tiêu chuẩn phòng Một kỳ nghỉ tuyệt vời",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Vị_trí_,_mức_độ_vệ_sinh_khách_sạn_và_tiện_nghi_tiêu_chuẩn_phòng_Một_kỳ_nghỉ_tuyệt_vời_vời"
Sạch - đẹp - tiện nghi,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sạch_-_đẹp_-_tiện_nghi
"Phòng đẹp, ấm cúng; gần biển và các khu giải trí, nhân viên thân thiện. Thức ăn phong phú, phòng ấm cúng, thích nhất là chiếc giường ngủ thật thoải mái.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,"Phòng_đẹp_,_ấm_cúng_;_gần_biển_và_các_khu_giải_trí_,_nhân_viên_thân_thiện_._Thức_ăn_phong_phú_,_phòng_ấm_cúng_,_thích_nhất_là_chiếc_giường_ngủ_thật_thoải_mái_."
"sach se, be boi dep, canh quan dep canh quan dep nen tao cam giac an tuong, noi chung la cung tam duoc.",0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sach_se_,_be_boi_dep_,_canh_quan_dep_canh_quan_dep_nen_tao_cam_giac_an_tuong_,_noi_chung_la_cung_tam_duoc_."
"Vị trí, dịch vụ, không gian Nói chung là tốt, tuy đang trong quá trình hoàn thiện nhưng dịch vụ dược lý với giá cả.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Vị_trí_,_dịch_vụ_,_không_gian_Nói_chung_là_tốt_,_tuy_đang_trong_quá_trình_hoàn_thiện_nhưng_dịch_vụ_dược_lý_với_giá_cả_."
"Tiện đi lại, hướng nhìn ,dịch vụ tốt Bình thường",0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tiện_đi_lại_,_hướng_nhìn_,_dịch_vụ_tốt_Bình_thường"
"Phòng Khách sạn Novotel Danang Premier Han River khá nhỏ, view tuyệt đẹp, bể bơi rất tuyệt. Tuy nhiên việc đặt xe của khách sạn đưa đón đi tắm biển khá bất tiện vì cả khách sạn có mỗi 1 chiếc xe (đi thuê theo thông tin của chính tài xế). Đưa đón sân bay cũng vậy.",0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,"Phòng_Khách_sạn_Novotel_Danang_Premier_Han_River_khá_nhỏ_,_view_tuyệt_vời_đẹp_,_bể_bơi_rất_tuyệt_vời_._Tuy_nhiên_việc_đặt_xe_của_khách_sạn_đưa_đón_đi_tắm_biển_khá_bất_tiện_vì_cả_khách_sạn_có_mỗi_1_chiếc_xe_(_đi_thuê_theo_thông_tin_của_chính_tài_xế_)_._Đưa_đón_sân_bay_cũng_vậy_."
"Khách sạn Novotel Danang Premier Han River nằm ở vị trí đẹp, hướng Cầu Rồng và sông Hàn. Nhân viên cực nhiệt tình",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Khách_sạn_Novotel_Danang_Premier_Han_River_nằm_ở_vị_trí_đẹp_,_hướng_Cầu_Rồng_và_sông_Hàn_._Nhân_viên_cực_nhiệt_tình"
"Novotel Danang Premier Han River làm chúng tôi rất hài lòng. Ở đây có một cái khác biệt với nhiều khách sạn chúng tôi đã đi đó là SKY36 trên tầng cao khách sạn rất tuyệt vời, chúng tôi được gắn kết với nhau nhiều hơn nhờ chuyến đi này. Cảm ơn!",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Novotel_Danang_Premier_Han_River_làm_chúng_tôi_rất_hài_lòng_._Ở_đây_có_một_cái_khác_biệt_với_nhiều_khách_sạn_chúng_tôi_đã_đi_đó_là_SKY36_trên_tầng_cao_khách_sạn_rất_tuyệt_vời_vời_,_chúng_tôi_được_gắn_kết_với_nhau_nhiều_hơn_nhờ_chuyến_đi_này_._Cảm_ơn_!"
"Khách nằm ở vị trí đẹp, view Cầu Rồng và sông Hàn rất đẹp. thủ tục check in và check out linh hoạt, nhanh chóng. Nói chung, vợ chồng mình hài lòng, chỉ duy nhất 1 điểm tr",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Khách_nằm_ở_vị_trí_đẹp_,_view_Cầu_Rồng_và_sông_Hàn_rất_đẹp_._thủ_tục_check_in_và_check_out_linh_hoạt_,_nhanh_chóng_._Nói_chung_,_vợ_chồng_mình_hài_lòng_,_chỉ_duy_nhất_1_điểm_tr"
"nhân viên nhã nhặn, thân thiện có ban công view sông Hàn, view đẹp ban đêm nhìn ĐÀ Nẵng đẹp ks rất gần trung tâm, gần sông Hàn. có thể đi bộ ra cầu Rồng phòng ốc rất sạch sẽ, đầy đủ, dọn phòng hàng ngày, thiết kế phòng đẹp, giường ngủ rất êm ái và thoải mái;",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,"nhân_viên_nhã_nhặn_,_thân_thiện_có_ban_công_view_sông_Hàn_,_view_đẹp_ban_đêm_nhìn_ĐÀ_Nẵng_đẹp_khách_sạn_rất_gần_trung_tâm_,_gần_sông_Hàn_._có_thể_đi_bộ_ra_cầu_Rồng_phòng_ốc_rất_sạch_sẽ_,_đầy_đủ_,_dọn_phòng_hàng_ngày_,_thiết_kế_phòng_đẹp_,_giường_ngủ_rất_êm_ái_và_thoải_mái_;"
"bể bơi đóng cửa hơi sớm! Đồ ăn phong phú. đa dạng, ngon miệng Khách sạn Novotel Danang Premier Han River, Đà Nẵng có vị trí đẹp, phòng ốc sạch sẽ, view đẹp.",0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bể_bơi_đóng_cửa_hơi_sớm_!_Đồ_ăn_phong_phú_._đa_dạng_,_ngon_miệng_Khách_sạn_Novotel_Danang_Premier_Han_River_,_Đà_Nẵng_có_vị_trí_đẹp_,_phòng_ốc_sạch_sẽ_,_view_đẹp_."
"phòng tắm hơi hẹp rất thú vị khi có người khách sạn đón từ sân bay, chu đáo, tận tình,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,"phòng_tắm_hơi_hẹp_rất_thú_vị_khi_có_người_khách_sạn_đón_từ_sân_bay_,_chu_đáo_,_tận_tình_,"
"Khách sạn Novotel Danang Premier Han River có thiết kế đẹp, sang trọng, vị trí thuận tiện để đi tham quan mua sắm. Phòng nghỉ tiện nghi, view ra sông Hàn. Dịch vụ tốt, điểm trừ duy nhất là đồ ăn sáng nghèo nàn so với tiêu chuẩn 1 khách sạn 5 sao.",0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Khách_sạn_Novotel_Danang_Premier_Han_River_có_thiết_kế_đẹp_,_sang_trọng_,_vị_trí_thuận_tiện_để_đi_tham_quan_mua_sắm_._Phòng_nghỉ_tiện_nghi_,_view_ra_sông_Hàn_._Dịch_vụ_tốt_,_điểm_trừ_duy_nhất_là_đồ_ăn_sáng_nghèo_nàn_so_với_tiêu_chuẩn_1_khách_sạn_5_sao_."
"Khách sạn Novotel Danang Premier Han River đẹp, vị trí thuận tiện, view đẹp. Nhưng cách âm chưa được tốt nên các phòng trên tầng cao gần quầy bar hơi bị ồn.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Khách_sạn_Novotel_Danang_Premier_Han_River_đẹp_,_vị_trí_thuận_tiện_,_view_đẹp_._Nhưng_cách_âm_chưa_được_tốt_nên_các_phòng_trên_tầng_cao_gần_quầy_bar_hơi_bị_ồn_."
